Accession code,Uniprot URL
Q8NHG8,https://www.uniprot.org/uniprot/Q8NHG8
O95747,https://www.uniprot.org/uniprot/O95747
Q9H1K1,https://www.uniprot.org/uniprot/Q9H1K1
Q9BRS8,https://www.uniprot.org/uniprot/Q9BRS8
Q9BPZ7,https://www.uniprot.org/uniprot/Q9BPZ7
Q9Y6W6,https://www.uniprot.org/uniprot/Q9Y6W6
Q9C0C7,https://www.uniprot.org/uniprot/Q9C0C7
Q5T4S7,https://www.uniprot.org/uniprot/Q5T4S7
Q9H5H4,https://www.uniprot.org/uniprot/Q9H5H4
Q9H063,https://www.uniprot.org/uniprot/Q9H063
Q9Y2J4,https://www.uniprot.org/uniprot/Q9Y2J4
O95235,https://www.uniprot.org/uniprot/O95235
Q08345,https://www.uniprot.org/uniprot/Q08345
Q96AP0,https://www.uniprot.org/uniprot/Q96AP0
P55316,https://www.uniprot.org/uniprot/P55316
P98177,https://www.uniprot.org/uniprot/P98177
Q13009,https://www.uniprot.org/uniprot/Q13009
Q12968,https://www.uniprot.org/uniprot/Q12968
Q6IE81,https://www.uniprot.org/uniprot/Q6IE81
Q9NRF8,https://www.uniprot.org/uniprot/Q9NRF8
P62745,https://www.uniprot.org/uniprot/P62745
Q9H6E5,https://www.uniprot.org/uniprot/Q9H6E5
P56537,https://www.uniprot.org/uniprot/P56537
P42892,https://www.uniprot.org/uniprot/P42892
O14503,https://www.uniprot.org/uniprot/O14503
Q5VWQ8,https://www.uniprot.org/uniprot/Q5VWQ8
P46379,https://www.uniprot.org/uniprot/P46379
O75449,https://www.uniprot.org/uniprot/O75449
P43686,https://www.uniprot.org/uniprot/P43686
O43684,https://www.uniprot.org/uniprot/O43684
Q12834,https://www.uniprot.org/uniprot/Q12834
Q9HAW7,https://www.uniprot.org/uniprot/Q9HAW7
O75689,https://www.uniprot.org/uniprot/O75689
Q86XR7,https://www.uniprot.org/uniprot/Q86XR7
Q14145,https://www.uniprot.org/uniprot/Q14145
P04899,https://www.uniprot.org/uniprot/P04899
O94925-3,https://www.uniprot.org/uniprot/O94925-3
P46940,https://www.uniprot.org/uniprot/P46940
P05091,https://www.uniprot.org/uniprot/P05091
P23975,https://www.uniprot.org/uniprot/P23975
Q5JXC2,https://www.uniprot.org/uniprot/Q5JXC2
Q16612,https://www.uniprot.org/uniprot/Q16612
P17252,https://www.uniprot.org/uniprot/P17252
Q7L9L4,https://www.uniprot.org/uniprot/Q7L9L4
Q9H4B6,https://www.uniprot.org/uniprot/Q9H4B6
Q9H8S9,https://www.uniprot.org/uniprot/Q9H8S9
P51955,https://www.uniprot.org/uniprot/P51955
O00161,https://www.uniprot.org/uniprot/O00161
P05771,https://www.uniprot.org/uniprot/P05771
P42771,https://www.uniprot.org/uniprot/P42771
Q8WVB6,https://www.uniprot.org/uniprot/Q8WVB6
Q9Y248,https://www.uniprot.org/uniprot/Q9Y248
Q9Y285,https://www.uniprot.org/uniprot/Q9Y285
Q9UFW8,https://www.uniprot.org/uniprot/Q9UFW8
Q8IYD8,https://www.uniprot.org/uniprot/Q8IYD8
Q9NZC9,https://www.uniprot.org/uniprot/Q9NZC9
Q14683,https://www.uniprot.org/uniprot/Q14683
Q8IX01,https://www.uniprot.org/uniprot/Q8IX01
O75943,https://www.uniprot.org/uniprot/O75943
Q03164,https://www.uniprot.org/uniprot/Q03164
Q7Z6Z7,https://www.uniprot.org/uniprot/Q7Z6Z7
Q9NZN8,https://www.uniprot.org/uniprot/Q9NZN8
Q9BUG6,https://www.uniprot.org/uniprot/Q9BUG6
O94880,https://www.uniprot.org/uniprot/O94880
Q8N4S0,https://www.uniprot.org/uniprot/Q8N4S0
Q13098,https://www.uniprot.org/uniprot/Q13098
O43542,https://www.uniprot.org/uniprot/O43542
P40692,https://www.uniprot.org/uniprot/P40692
Q8TAQ2,https://www.uniprot.org/uniprot/Q8TAQ2
Q8N163,https://www.uniprot.org/uniprot/Q8N163
P49006,https://www.uniprot.org/uniprot/P49006
Q92673,https://www.uniprot.org/uniprot/Q92673
O75116,https://www.uniprot.org/uniprot/O75116
Q99962,https://www.uniprot.org/uniprot/Q99962
P05067-4,https://www.uniprot.org/uniprot/P05067-4
O15111,https://www.uniprot.org/uniprot/O15111
Q9BYV9,https://www.uniprot.org/uniprot/Q9BYV9
Q92519,https://www.uniprot.org/uniprot/Q92519
Q16873,https://www.uniprot.org/uniprot/Q16873
Q09161,https://www.uniprot.org/uniprot/Q09161
Q9GZT9,https://www.uniprot.org/uniprot/Q9GZT9
P33778,https://www.uniprot.org/uniprot/P33778
Q96QT4,https://www.uniprot.org/uniprot/Q96QT4
P28289,https://www.uniprot.org/uniprot/P28289
Q12866,https://www.uniprot.org/uniprot/Q12866
Q9BY11,https://www.uniprot.org/uniprot/Q9BY11
P36871,https://www.uniprot.org/uniprot/P36871
P51114,https://www.uniprot.org/uniprot/P51114
P19086,https://www.uniprot.org/uniprot/P19086
Q13418,https://www.uniprot.org/uniprot/Q13418
Q13233,https://www.uniprot.org/uniprot/Q13233
Q99426,https://www.uniprot.org/uniprot/Q99426
P18669,https://www.uniprot.org/uniprot/P18669
Q9Y6X9,https://www.uniprot.org/uniprot/Q9Y6X9
Q15365,https://www.uniprot.org/uniprot/Q15365
P63167,https://www.uniprot.org/uniprot/P63167
Q70Z35,https://www.uniprot.org/uniprot/Q70Z35
Q8IYU2,https://www.uniprot.org/uniprot/Q8IYU2
P62805,https://www.uniprot.org/uniprot/P62805
Q9BX84,https://www.uniprot.org/uniprot/Q9BX84
O94913,https://www.uniprot.org/uniprot/O94913
P06213-2,https://www.uniprot.org/uniprot/P06213-2
Q99704,https://www.uniprot.org/uniprot/Q99704
Q92569,https://www.uniprot.org/uniprot/Q92569
P06213,https://www.uniprot.org/uniprot/P06213
P35232,https://www.uniprot.org/uniprot/P35232
P46937-3,https://www.uniprot.org/uniprot/P46937-3
P55957,https://www.uniprot.org/uniprot/P55957
Q9UQF2,https://www.uniprot.org/uniprot/Q9UQF2
P61981,https://www.uniprot.org/uniprot/P61981
Q99523,https://www.uniprot.org/uniprot/Q99523
Q9P0J1,https://www.uniprot.org/uniprot/Q9P0J1
P24752,https://www.uniprot.org/uniprot/P24752
O75460,https://www.uniprot.org/uniprot/O75460
P51681,https://www.uniprot.org/uniprot/P51681
P30874,https://www.uniprot.org/uniprot/P30874
P41146,https://www.uniprot.org/uniprot/P41146
Q96J02,https://www.uniprot.org/uniprot/Q96J02
Q13045,https://www.uniprot.org/uniprot/Q13045
Q9NVI1,https://www.uniprot.org/uniprot/Q9NVI1
Q96S59,https://www.uniprot.org/uniprot/Q96S59
Q7LG56,https://www.uniprot.org/uniprot/Q7LG56
Q9H2K8,https://www.uniprot.org/uniprot/Q9H2K8
Q96RU2,https://www.uniprot.org/uniprot/Q96RU2
Q96J02-2,https://www.uniprot.org/uniprot/Q96J02-2
Q6PCD5,https://www.uniprot.org/uniprot/Q6PCD5
Q9UQR1,https://www.uniprot.org/uniprot/Q9UQR1
Q96T60,https://www.uniprot.org/uniprot/Q96T60
Q9NS23,https://www.uniprot.org/uniprot/Q9NS23
Q8IY92,https://www.uniprot.org/uniprot/Q8IY92
Q6UWZ7,https://www.uniprot.org/uniprot/Q6UWZ7
Q8NHY2,https://www.uniprot.org/uniprot/Q8NHY2
O75150,https://www.uniprot.org/uniprot/O75150
Q5VTR2,https://www.uniprot.org/uniprot/Q5VTR2
O15355,https://www.uniprot.org/uniprot/O15355
Q14839,https://www.uniprot.org/uniprot/Q14839
Q9NQS1,https://www.uniprot.org/uniprot/Q9NQS1
O00255-2,https://www.uniprot.org/uniprot/O00255-2
Q8TAQ5,https://www.uniprot.org/uniprot/Q8TAQ5
O96028,https://www.uniprot.org/uniprot/O96028
P15374,https://www.uniprot.org/uniprot/P15374
Q70CQ2,https://www.uniprot.org/uniprot/Q70CQ2
Q8N680,https://www.uniprot.org/uniprot/Q8N680
Q7L7X3,https://www.uniprot.org/uniprot/Q7L7X3
Q9BUR4,https://www.uniprot.org/uniprot/Q9BUR4
P37275,https://www.uniprot.org/uniprot/P37275
P11166,https://www.uniprot.org/uniprot/P11166
Q969R5,https://www.uniprot.org/uniprot/Q969R5
Q9Y4E8,https://www.uniprot.org/uniprot/Q9Y4E8
Q8IW19,https://www.uniprot.org/uniprot/Q8IW19
Q14161,https://www.uniprot.org/uniprot/Q14161
Q5XUX0,https://www.uniprot.org/uniprot/Q5XUX0
Q8WVD3,https://www.uniprot.org/uniprot/Q8WVD3
Q92878,https://www.uniprot.org/uniprot/Q92878
Q15910-2,https://www.uniprot.org/uniprot/Q15910-2
Q9NZM5,https://www.uniprot.org/uniprot/Q9NZM5
O43504,https://www.uniprot.org/uniprot/O43504
P51532,https://www.uniprot.org/uniprot/P51532
Q03111,https://www.uniprot.org/uniprot/Q03111
Q9HB75,https://www.uniprot.org/uniprot/Q9HB75
Q15109,https://www.uniprot.org/uniprot/Q15109
Q86U86,https://www.uniprot.org/uniprot/Q86U86
Q99504,https://www.uniprot.org/uniprot/Q99504
P50542,https://www.uniprot.org/uniprot/P50542
P04629-2,https://www.uniprot.org/uniprot/P04629-2
P04629,https://www.uniprot.org/uniprot/P04629
Q8NEV4,https://www.uniprot.org/uniprot/Q8NEV4
P30419,https://www.uniprot.org/uniprot/P30419
O15117,https://www.uniprot.org/uniprot/O15117
O75051,https://www.uniprot.org/uniprot/O75051
Q01628,https://www.uniprot.org/uniprot/Q01628
O14559,https://www.uniprot.org/uniprot/O14559
P07766,https://www.uniprot.org/uniprot/P07766
Q86WV1,https://www.uniprot.org/uniprot/Q86WV1
Q9UIW2,https://www.uniprot.org/uniprot/Q9UIW2
P11137-3,https://www.uniprot.org/uniprot/P11137-3
O75886,https://www.uniprot.org/uniprot/O75886
Q8TDQ1,https://www.uniprot.org/uniprot/Q8TDQ1
Q15858,https://www.uniprot.org/uniprot/Q15858
P35354,https://www.uniprot.org/uniprot/P35354
Q14254,https://www.uniprot.org/uniprot/Q14254
P31994,https://www.uniprot.org/uniprot/P31994
Q9NPH5,https://www.uniprot.org/uniprot/Q9NPH5
O14522-1,https://www.uniprot.org/uniprot/O14522-1
Q9NQC3,https://www.uniprot.org/uniprot/Q9NQC3
Q15762,https://www.uniprot.org/uniprot/Q15762
Q9NZA1,https://www.uniprot.org/uniprot/Q9NZA1
A8K4G0,https://www.uniprot.org/uniprot/A8K4G0
Q53HL2,https://www.uniprot.org/uniprot/Q53HL2
P38646,https://www.uniprot.org/uniprot/P38646
Q96PE2,https://www.uniprot.org/uniprot/Q96PE2
Q96E14,https://www.uniprot.org/uniprot/Q96E14
P41145,https://www.uniprot.org/uniprot/P41145
Q5NUL3-2,https://www.uniprot.org/uniprot/Q5NUL3-2
P09758,https://www.uniprot.org/uniprot/P09758
Q9BR39,https://www.uniprot.org/uniprot/Q9BR39
O94992,https://www.uniprot.org/uniprot/O94992
Q15080,https://www.uniprot.org/uniprot/Q15080
P08253,https://www.uniprot.org/uniprot/P08253
Q9H3Q1,https://www.uniprot.org/uniprot/Q9H3Q1
Q96RI1-2,https://www.uniprot.org/uniprot/Q96RI1-2
O95243,https://www.uniprot.org/uniprot/O95243
P36542,https://www.uniprot.org/uniprot/P36542
P60880,https://www.uniprot.org/uniprot/P60880
Q8NF50,https://www.uniprot.org/uniprot/Q8NF50
Q15311,https://www.uniprot.org/uniprot/Q15311
Q99418,https://www.uniprot.org/uniprot/Q99418
P16150,https://www.uniprot.org/uniprot/P16150
P16671,https://www.uniprot.org/uniprot/P16671
Q9Y6H6,https://www.uniprot.org/uniprot/Q9Y6H6
Q16658,https://www.uniprot.org/uniprot/Q16658
P21359-2,https://www.uniprot.org/uniprot/P21359-2
O94806,https://www.uniprot.org/uniprot/O94806
P00749,https://www.uniprot.org/uniprot/P00749
Q8N726,https://www.uniprot.org/uniprot/Q8N726
P01589,https://www.uniprot.org/uniprot/P01589
Q9Y624,https://www.uniprot.org/uniprot/Q9Y624
Q13303,https://www.uniprot.org/uniprot/Q13303
P29972,https://www.uniprot.org/uniprot/P29972
P01730,https://www.uniprot.org/uniprot/P01730
P21399,https://www.uniprot.org/uniprot/P21399
Q96PY5-3,https://www.uniprot.org/uniprot/Q96PY5-3
P35398,https://www.uniprot.org/uniprot/P35398
Q05940,https://www.uniprot.org/uniprot/Q05940
O15519-2,https://www.uniprot.org/uniprot/O15519-2
Q03721,https://www.uniprot.org/uniprot/Q03721
P11234,https://www.uniprot.org/uniprot/P11234
Q9BQE3,https://www.uniprot.org/uniprot/Q9BQE3
Q14994,https://www.uniprot.org/uniprot/Q14994
P35869,https://www.uniprot.org/uniprot/P35869
P48050,https://www.uniprot.org/uniprot/P48050
O15519,https://www.uniprot.org/uniprot/O15519
P49802,https://www.uniprot.org/uniprot/P49802
Q92681,https://www.uniprot.org/uniprot/Q92681
P81274,https://www.uniprot.org/uniprot/P81274
Q96MS0,https://www.uniprot.org/uniprot/Q96MS0
Q01959,https://www.uniprot.org/uniprot/Q01959
Q96T49,https://www.uniprot.org/uniprot/Q96T49
P41180,https://www.uniprot.org/uniprot/P41180
Q8NFA2-3,https://www.uniprot.org/uniprot/Q8NFA2-3
P10599,https://www.uniprot.org/uniprot/P10599
P45379,https://www.uniprot.org/uniprot/P45379
Q8N0W4,https://www.uniprot.org/uniprot/Q8N0W4
P08567,https://www.uniprot.org/uniprot/P08567
P09693,https://www.uniprot.org/uniprot/P09693
P41091,https://www.uniprot.org/uniprot/P41091
Q12791,https://www.uniprot.org/uniprot/Q12791
P43119,https://www.uniprot.org/uniprot/P43119
Q01995,https://www.uniprot.org/uniprot/Q01995
O94759-3,https://www.uniprot.org/uniprot/O94759-3
O94901,https://www.uniprot.org/uniprot/O94901
Q9C0K0,https://www.uniprot.org/uniprot/Q9C0K0
Q01954,https://www.uniprot.org/uniprot/Q01954
Q9HAN9,https://www.uniprot.org/uniprot/Q9HAN9
P22460,https://www.uniprot.org/uniprot/P22460
Q96AX2,https://www.uniprot.org/uniprot/Q96AX2
P02810,https://www.uniprot.org/uniprot/P02810
Q8TDY4,https://www.uniprot.org/uniprot/Q8TDY4
Q9NQC7,https://www.uniprot.org/uniprot/Q9NQC7
P19438,https://www.uniprot.org/uniprot/P19438
P21580,https://www.uniprot.org/uniprot/P21580
O95999,https://www.uniprot.org/uniprot/O95999
Q9NP80,https://www.uniprot.org/uniprot/Q9NP80
P98179,https://www.uniprot.org/uniprot/P98179
Q8NEM2,https://www.uniprot.org/uniprot/Q8NEM2
Q99879,https://www.uniprot.org/uniprot/Q99879
Q93079,https://www.uniprot.org/uniprot/Q93079
Q96K21,https://www.uniprot.org/uniprot/Q96K21
P58876,https://www.uniprot.org/uniprot/P58876
P23527,https://www.uniprot.org/uniprot/P23527
Q6DN03,https://www.uniprot.org/uniprot/Q6DN03
Q17R91,https://www.uniprot.org/uniprot/Q17R91
P35659,https://www.uniprot.org/uniprot/P35659
P62807,https://www.uniprot.org/uniprot/P62807
Q9H410,https://www.uniprot.org/uniprot/Q9H410
Q53SF7,https://www.uniprot.org/uniprot/Q53SF7
Q8NEY8,https://www.uniprot.org/uniprot/Q8NEY8
P05204,https://www.uniprot.org/uniprot/P05204
Q08J23,https://www.uniprot.org/uniprot/Q08J23
Q02241-2,https://www.uniprot.org/uniprot/Q02241-2
Q9H6F5,https://www.uniprot.org/uniprot/Q9H6F5
Q16778,https://www.uniprot.org/uniprot/Q16778
P46778,https://www.uniprot.org/uniprot/P46778
Q9H788,https://www.uniprot.org/uniprot/Q9H788
Q8NG31,https://www.uniprot.org/uniprot/Q8NG31
Q69YH5,https://www.uniprot.org/uniprot/Q69YH5
Q96CF2,https://www.uniprot.org/uniprot/Q96CF2
O60814,https://www.uniprot.org/uniprot/O60814
Q99877,https://www.uniprot.org/uniprot/Q99877
Q8WYJ6,https://www.uniprot.org/uniprot/Q8WYJ6
P46783,https://www.uniprot.org/uniprot/P46783
Q9Y2R4,https://www.uniprot.org/uniprot/Q9Y2R4
P06899,https://www.uniprot.org/uniprot/P06899
Q6DRA6,https://www.uniprot.org/uniprot/Q6DRA6
Q5T5U3,https://www.uniprot.org/uniprot/Q5T5U3
P45973,https://www.uniprot.org/uniprot/P45973
Q5QNW6,https://www.uniprot.org/uniprot/Q5QNW6
Q8IVT2,https://www.uniprot.org/uniprot/Q8IVT2
Q9P227,https://www.uniprot.org/uniprot/Q9P227
Q6NZI2,https://www.uniprot.org/uniprot/Q6NZI2
Q9Y5B9,https://www.uniprot.org/uniprot/Q9Y5B9
P62917,https://www.uniprot.org/uniprot/P62917
Q9NYP9,https://www.uniprot.org/uniprot/Q9NYP9
Q9BW61,https://www.uniprot.org/uniprot/Q9BW61
Q9NP77,https://www.uniprot.org/uniprot/Q9NP77
O00566,https://www.uniprot.org/uniprot/O00566
Q9NQZ2,https://www.uniprot.org/uniprot/Q9NQZ2
O15523,https://www.uniprot.org/uniprot/O15523
Q8TE77,https://www.uniprot.org/uniprot/Q8TE77
Q96E39,https://www.uniprot.org/uniprot/Q96E39
O76021,https://www.uniprot.org/uniprot/O76021
Q15349,https://www.uniprot.org/uniprot/Q15349
Q8N137,https://www.uniprot.org/uniprot/Q8N137
P36873,https://www.uniprot.org/uniprot/P36873
Q92997,https://www.uniprot.org/uniprot/Q92997
Q96CN5,https://www.uniprot.org/uniprot/Q96CN5
Q9UNQ0,https://www.uniprot.org/uniprot/Q9UNQ0
P17301,https://www.uniprot.org/uniprot/P17301
Q8IVH8,https://www.uniprot.org/uniprot/Q8IVH8
Q9GZV9,https://www.uniprot.org/uniprot/Q9GZV9
P23327,https://www.uniprot.org/uniprot/P23327
P54764,https://www.uniprot.org/uniprot/P54764
Q9UKV3,https://www.uniprot.org/uniprot/Q9UKV3
Q99538,https://www.uniprot.org/uniprot/Q99538
P21127-12,https://www.uniprot.org/uniprot/P21127-12
O43541,https://www.uniprot.org/uniprot/O43541
Q13555,https://www.uniprot.org/uniprot/Q13555
Q9NRA8,https://www.uniprot.org/uniprot/Q9NRA8
P54259,https://www.uniprot.org/uniprot/P54259
P31947,https://www.uniprot.org/uniprot/P31947
P17535,https://www.uniprot.org/uniprot/P17535
P85298,https://www.uniprot.org/uniprot/P85298
Q9NR28,https://www.uniprot.org/uniprot/Q9NR28
Q8WYQ5,https://www.uniprot.org/uniprot/Q8WYQ5
Q96FI4,https://www.uniprot.org/uniprot/Q96FI4
Q12904,https://www.uniprot.org/uniprot/Q12904
Q8N6T7,https://www.uniprot.org/uniprot/Q8N6T7
Q7KZF4,https://www.uniprot.org/uniprot/Q7KZF4
P31946,https://www.uniprot.org/uniprot/P31946
Q9NPI6,https://www.uniprot.org/uniprot/Q9NPI6
Q9H2B2,https://www.uniprot.org/uniprot/Q9H2B2
Q16621,https://www.uniprot.org/uniprot/Q16621
Q04656,https://www.uniprot.org/uniprot/Q04656
Q13835,https://www.uniprot.org/uniprot/Q13835
Q9Y3M2,https://www.uniprot.org/uniprot/Q9Y3M2
Q92908-2,https://www.uniprot.org/uniprot/Q92908-2
Q14315,https://www.uniprot.org/uniprot/Q14315
Q96F86,https://www.uniprot.org/uniprot/Q96F86
Q9GZV1,https://www.uniprot.org/uniprot/Q9GZV1
Q86YS7,https://www.uniprot.org/uniprot/Q86YS7
Q7Z6J0,https://www.uniprot.org/uniprot/Q7Z6J0
P30405,https://www.uniprot.org/uniprot/P30405
P28799,https://www.uniprot.org/uniprot/P28799
P35548,https://www.uniprot.org/uniprot/P35548
Q9P2D0,https://www.uniprot.org/uniprot/Q9P2D0
P11171-4,https://www.uniprot.org/uniprot/P11171-4
P14679,https://www.uniprot.org/uniprot/P14679
Q12906,https://www.uniprot.org/uniprot/Q12906
Q96RG2,https://www.uniprot.org/uniprot/Q96RG2
Q96S44,https://www.uniprot.org/uniprot/Q96S44
Q8TDX7,https://www.uniprot.org/uniprot/Q8TDX7
Q8TD19,https://www.uniprot.org/uniprot/Q8TD19
Q9HC98,https://www.uniprot.org/uniprot/Q9HC98
P10916,https://www.uniprot.org/uniprot/P10916
Q14155,https://www.uniprot.org/uniprot/Q14155
Q7Z2E3,https://www.uniprot.org/uniprot/Q7Z2E3
P36888,https://www.uniprot.org/uniprot/P36888
Q9BWF3,https://www.uniprot.org/uniprot/Q9BWF3
Q9Y5S9,https://www.uniprot.org/uniprot/Q9Y5S9
O43175,https://www.uniprot.org/uniprot/O43175
Q15831-2,https://www.uniprot.org/uniprot/Q15831-2
O43315,https://www.uniprot.org/uniprot/O43315
Q8N2W9,https://www.uniprot.org/uniprot/Q8N2W9
Q9UJZ1,https://www.uniprot.org/uniprot/Q9UJZ1
P78563,https://www.uniprot.org/uniprot/P78563
Q15466,https://www.uniprot.org/uniprot/Q15466
P55040,https://www.uniprot.org/uniprot/P55040
Q9UPZ9,https://www.uniprot.org/uniprot/Q9UPZ9
Q96JJ3,https://www.uniprot.org/uniprot/Q96JJ3
P21802,https://www.uniprot.org/uniprot/P21802
O15119,https://www.uniprot.org/uniprot/O15119
O14733,https://www.uniprot.org/uniprot/O14733
Q9UM73,https://www.uniprot.org/uniprot/Q9UM73
P31939,https://www.uniprot.org/uniprot/P31939
P52735,https://www.uniprot.org/uniprot/P52735
Q8NFJ5,https://www.uniprot.org/uniprot/Q8NFJ5
P40818,https://www.uniprot.org/uniprot/P40818
O00767,https://www.uniprot.org/uniprot/O00767
Q96TA1,https://www.uniprot.org/uniprot/Q96TA1
O00291,https://www.uniprot.org/uniprot/O00291
Q14164,https://www.uniprot.org/uniprot/Q14164
Q92952,https://www.uniprot.org/uniprot/Q92952
P37231-2,https://www.uniprot.org/uniprot/P37231-2
Q53QZ3,https://www.uniprot.org/uniprot/Q53QZ3
P55210,https://www.uniprot.org/uniprot/P55210
Q8TD08,https://www.uniprot.org/uniprot/Q8TD08
P18848,https://www.uniprot.org/uniprot/P18848
Q8N4X5,https://www.uniprot.org/uniprot/Q8N4X5
Q86V81,https://www.uniprot.org/uniprot/Q86V81
P29375,https://www.uniprot.org/uniprot/P29375
Q2PPJ7,https://www.uniprot.org/uniprot/Q2PPJ7
Q9UGI0,https://www.uniprot.org/uniprot/Q9UGI0
O75030,https://www.uniprot.org/uniprot/O75030
P19544-7,https://www.uniprot.org/uniprot/P19544-7
P61247,https://www.uniprot.org/uniprot/P61247
P49918,https://www.uniprot.org/uniprot/P49918
Q9BVI0,https://www.uniprot.org/uniprot/Q9BVI0
Q96BF3,https://www.uniprot.org/uniprot/Q96BF3
P49760,https://www.uniprot.org/uniprot/P49760
Q9BRQ0,https://www.uniprot.org/uniprot/Q9BRQ0
Q9Y283,https://www.uniprot.org/uniprot/Q9Y283
P84103,https://www.uniprot.org/uniprot/P84103
Q92794,https://www.uniprot.org/uniprot/Q92794
Q9Y3C5,https://www.uniprot.org/uniprot/Q9Y3C5
Q15027,https://www.uniprot.org/uniprot/Q15027
Q13107,https://www.uniprot.org/uniprot/Q13107
P53365,https://www.uniprot.org/uniprot/P53365
Q9P0N9,https://www.uniprot.org/uniprot/Q9P0N9
Q9NPC1,https://www.uniprot.org/uniprot/Q9NPC1
P41279,https://www.uniprot.org/uniprot/P41279
Q16763,https://www.uniprot.org/uniprot/Q16763
P29401,https://www.uniprot.org/uniprot/P29401
Q9BWT1,https://www.uniprot.org/uniprot/Q9BWT1
Q15942,https://www.uniprot.org/uniprot/Q15942
Q9H4X1-2,https://www.uniprot.org/uniprot/Q9H4X1-2
Q8IYJ3,https://www.uniprot.org/uniprot/Q8IYJ3
Q86VP3,https://www.uniprot.org/uniprot/Q86VP3
P21453,https://www.uniprot.org/uniprot/P21453
Q9NWV8,https://www.uniprot.org/uniprot/Q9NWV8
Q71DI3,https://www.uniprot.org/uniprot/Q71DI3
P78362,https://www.uniprot.org/uniprot/P78362
Q96KG9,https://www.uniprot.org/uniprot/Q96KG9
Q99502,https://www.uniprot.org/uniprot/Q99502
Q9BZQ8,https://www.uniprot.org/uniprot/Q9BZQ8
Q12809_VAR_014388,https://www.uniprot.org/uniprot/Q12809_VAR_014388
Q96HP0,https://www.uniprot.org/uniprot/Q96HP0
P62424,https://www.uniprot.org/uniprot/P62424
P45880,https://www.uniprot.org/uniprot/P45880
Q15121,https://www.uniprot.org/uniprot/Q15121
P53804,https://www.uniprot.org/uniprot/P53804
P09601,https://www.uniprot.org/uniprot/P09601
Q7Z5H3,https://www.uniprot.org/uniprot/Q7Z5H3
P32927,https://www.uniprot.org/uniprot/P32927
Q9Y6Y9,https://www.uniprot.org/uniprot/Q9Y6Y9
Q9H792,https://www.uniprot.org/uniprot/Q9H792
Q12972,https://www.uniprot.org/uniprot/Q12972
Q16821,https://www.uniprot.org/uniprot/Q16821
P32314,https://www.uniprot.org/uniprot/P32314
P48764,https://www.uniprot.org/uniprot/P48764
Q7L0J3,https://www.uniprot.org/uniprot/Q7L0J3
P58753,https://www.uniprot.org/uniprot/P58753
Q9UJV9,https://www.uniprot.org/uniprot/Q9UJV9
Q9NWZ3,https://www.uniprot.org/uniprot/Q9NWZ3
Q9NYL2,https://www.uniprot.org/uniprot/Q9NYL2
Q9Y6R4,https://www.uniprot.org/uniprot/Q9Y6R4
P55212,https://www.uniprot.org/uniprot/P55212
